gml:id,gml:metaDataProperty,gml:description,gml:name,gml:boundedBy,gml:location,erl:identifier,erl:name,erl:mineralOccurrenceType,erl:commodity,erl:mineName,erl:geologicHistory,erl:hostGeologicUnit,erl:mineralDepositModel,erl:mineralOccurrenceShape,erl:explorationActivityType,erl:explorationActivityDuration,erl:explorationResult,erl:observationMethod,erl:positionalAccuracy,erl:source,erl:mineralOccurrenceType_uri,erl:representativeCommodity_uri,erl:mine_uri,erl:hostGeologicUnit_uri,erl:mineralDepositModel_uri,erl:representativeAge_uri,erl:representativeOlderAge_uri,erl:representativeYoungerAge_uri,erl:specification_uri,erl:shape
ga.erl.mineraloccurrenceview.429153,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/429153,Pittsworth,deposit,Coal - black,Pittsworth,,,,,,,,method unknown,999 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/black-coal,http://pid.geoscience.gov.au/id/feature/ga/er/mine/429153,,,,,,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/429153,POINT (151.7 -27.700000022518104)
ga.erl.mineraloccurrenceview.429157,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/429157,Boonal North,deposit,Coal - black,Boonal North,,,,,,,,method unknown,999 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/black-coal,http://pid.geoscience.gov.au/id/feature/ga/er/mine/429157,,,,,,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/429157,POINT (148.96 -23.390000015467216)
ga.erl.mineraloccurrenceview.429159,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/429159,Freitag Creek,deposit,Coal - black,Freitag Creek,,,,,,,,method unknown,999 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/black-coal,http://pid.geoscience.gov.au/id/feature/ga/er/mine/429159,,,,,,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/429159,POINT (148.21 -24.60000001739692)
ga.erl.mineraloccurrenceview.429161,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/429161,Caramal,deposit,"Uranium, Uranium oxide",Caramal,Proterozoic,,,,,,,"State or NT agency supplied location, method unknown",500 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/uranium,http://pid.geoscience.gov.au/id/feature/ga/er/mine/429161,,,http://resource.geosciml.org/classifier/ics/ischart/Proterozoic,http://resource.geosciml.org/classifier/ics/ischart/Proterozoic,http://resource.geosciml.org/classifier/ics/ischart/Proterozoic,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/429161,POINT (133.357 -12.500400002748918)
ga.erl.mineraloccurrenceview.429163,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/429163,Mount Mason (DSO - Jupiter Mines),deposit,", (Iron, Magnesia (magnesium oxide), Iron ore)",Mount Mason (DSO - Jupiter Mines),,,,,,,,"State or NT agency supplied location, method unknown",999 metres,Jupiter Mines Ltd,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/iron-ore,http://pid.geoscience.gov.au/id/feature/ga/er/mine/429163,,,,,,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/429163,POINT (120.3656 -29.118410024874443)
ga.erl.mineraloccurrenceview.429170,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/429170,Avonbank,deposit,"Zircon, Ilmenite, (Rutile, Leucoxene, Monazite)",Avonbank,,,,,,,,"company supplied location, method unknown",500 metres,Wim Resources Pty Ltd,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/zircon,http://pid.geoscience.gov.au/id/feature/ga/er/mine/429170,,,,,,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/429170,POINT (142.32 -36.62000003581264)
ga.erl.mineraloccurrenceview.429172,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/429172,Gray Bridge,deposit,"Zircon, Rutile, Ilmenite, (Leucoxene)",Gray Bridge,,,,,,,,"company supplied location, method unknown",500 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/zircon,http://pid.geoscience.gov.au/id/feature/ga/er/mine/429172,,,,,,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/429172,POINT (142.962 -36.61200003580342)
ga.erl.mineraloccurrenceview.429175,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/429175,Walbiri,deposit,"Uranium, Uranium oxide",Walbiri,Paleozoic,,,,,,,"State or NT agency supplied location, method unknown",500 metres,Energy Metals Limited,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/uranium,http://pid.geoscience.gov.au/id/feature/ga/er/mine/429175,,,http://resource.geosciml.org/classifier/ics/ischart/Paleozoic,http://resource.geosciml.org/classifier/ics/ischart/Paleozoic,http://resource.geosciml.org/classifier/ics/ischart/Paleozoic,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/429175,POINT (131.586277 -22.30498001379413)
ga.erl.mineraloccurrenceview.429177,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/429177,Mount Gee,deposit,"Uranium, Uranium oxide, Rare earth oxides, Rare earth elements",Mount Gee,Paleozoic,,,,,,,"State or NT agency supplied location, method unknown",500 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/uranium,http://pid.geoscience.gov.au/id/feature/ga/er/mine/429177,,,http://resource.geosciml.org/classifier/ics/ischart/Paleozoic,http://resource.geosciml.org/classifier/ics/ischart/Paleozoic,http://resource.geosciml.org/classifier/ics/ischart/Paleozoic,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/429177,POINT (139.3391 -30.222400026681896)
ga.erl.mineraloccurrenceview.429228,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/429228,Coglia Well - Irwin Hills,deposit,"Nickel, Cobalt",Coglia Well - Irwin Hills,,,,,,,,"company supplied location, method unknown",500 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,http://pid.geoscience.gov.au/id/feature/ga/er/mine/429228,,,,,,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/429228,POINT (123.046 -29.154740024934412)
ga.erl.mineraloccurrenceview.429230,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/429230,Rocky Well -  Irwin Hills,deposit,"Nickel, Cobalt",Rocky Well -  Irwin Hills,,,,,,,,"company supplied location, method unknown",1000 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,http://pid.geoscience.gov.au/id/feature/ga/er/mine/429230,,,,,,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/429230,POINT (123.02809999999998 -29.154740024934412)
ga.erl.mineraloccurrenceview.429232,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/429232,Wedderburn,deposit,"Zircon, Ilmenite, (Rutile, Leucoxene, Monazite)",Wedderburn,,,,,,,,"company supplied location, method unknown",500 metres,Wim Resources Pty Ltd,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/zircon,http://pid.geoscience.gov.au/id/feature/ga/er/mine/429232,,,,,,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/429232,POINT (143.7 -36.21666670533843)
ga.erl.mineraloccurrenceview.429263,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/429263,Robertson Range (FerrAus-Atlas),deposit,"Iron ore, (Iron)",Robertson Range (FerrAus-Atlas),,,,,,,,"State or NT agency supplied location, method unknown",999 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/iron-ore,http://pid.geoscience.gov.au/id/feature/ga/er/mine/429263,,,,,,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/429263,POINT (120.66600000000001 -23.545520015711805)
ga.erl.mineraloccurrenceview.429273,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/429273,Trident Prospect,deposit,"Uranium, Uranium oxide",Trident Prospect,Proterozoic,,,,,,,"State or NT agency supplied location, method unknown",,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/uranium,http://pid.geoscience.gov.au/id/feature/ga/er/mine/429273,,,http://resource.geosciml.org/classifier/ics/ischart/Proterozoic,http://resource.geosciml.org/classifier/ics/ischart/Proterozoic,http://resource.geosciml.org/classifier/ics/ischart/Proterozoic,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/429273,POINT (143.646458 -18.140340008086188)
ga.erl.mineraloccurrenceview.429720,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/429720,Venus - Mt McClure,deposit,Gold,Venus - Mt McClure,Archean,,,,,,,"State or NT agency supplied location, method unknown",999 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/429720,,,http://resource.geosciml.org/classifier/ics/ischart/Archean,http://resource.geosciml.org/classifier/ics/ischart/Archean,http://resource.geosciml.org/classifier/ics/ischart/Archean,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/429720,POINT (121.00269999999999 -27.631000022403057)
ga.erl.mineraloccurrenceview.429723,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/429723,Mount Moss,deposit,"Iron ore, (Iron)",Mount Moss,,,,,,,,"State or NT agency supplied location, method unknown",100 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/iron-ore,http://pid.geoscience.gov.au/id/feature/ga/er/mine/429723,,,,,,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/429723,POINT (145.84711 -19.085818009265935)
ga.erl.mineraloccurrenceview.430643,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/430643,Wonthaggi,deposit,Coal - black,Wonthaggi,,,,,,,,method unknown,999 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/black-coal,http://pid.geoscience.gov.au/id/feature/ga/er/mine/430643,,,,,,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/430643,POINT (145.58900000000003 -38.609000037881835)
ga.erl.mineraloccurrenceview.430797,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/430797,Mulline Laterites,deposit,Gold,Mulline Laterites,Archean,,,,,,,satellite image,2000 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/430797,,,http://resource.geosciml.org/classifier/ics/ischart/Archean,http://resource.geosciml.org/classifier/ics/ischart/Archean,http://resource.geosciml.org/classifier/ics/ischart/Archean,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/430797,POINT (120.52060000000003 -29.82402002603362)
ga.erl.mineraloccurrenceview.430799,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/430799,Sunraysia,deposit,Gold,Sunraysia,Archean,,,,,,,"State or NT agency supplied location, method unknown",500 metres,Swan Gold Mining Limited,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/430799,,,http://resource.geosciml.org/classifier/ics/ischart/Archean,http://resource.geosciml.org/classifier/ics/ischart/Archean,http://resource.geosciml.org/classifier/ics/ischart/Archean,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/430799,POINT (120.56869999999999 -29.802700025998767)
ga.erl.mineraloccurrenceview.431022,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/431022,A-zone,deposit,Gold,A-zone,,,,,,,,"State or NT agency supplied location, method unknown",999 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/431022,,,,,,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/431022,POINT (115.89640000000004 -28.00909002303327)
ga.erl.mineraloccurrenceview.431024,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/431024,Mixy,deposit,Gold,Mixy,,,,,,,,"State or NT agency supplied location, method unknown",999 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/431024,,,,,,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/431024,POINT (116.0566 -27.9535900229408)
ga.erl.mineraloccurrenceview.431026,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/431026,Calisi 1,deposit,Gold,Calisi 1,,,,,,,,"State or NT agency supplied location, method unknown",999 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/431026,,,,,,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/431026,POINT (116.0459 -27.95587002294461)
ga.erl.mineraloccurrenceview.431028,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/431028,Calisi 2,deposit,Gold,Calisi 2,,,,,,,,"State or NT agency supplied location, method unknown",999 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/431028,,,,,,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/431028,POINT (116.04540000000003 -27.95812002294835)
ga.erl.mineraloccurrenceview.431031,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/431031,Royal Standard,deposit,Gold,Royal Standard,Archean,,,,,,,"State or NT agency supplied location, method unknown",999 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/431031,,,http://resource.geosciml.org/classifier/ics/ischart/Archean,http://resource.geosciml.org/classifier/ics/ischart/Archean,http://resource.geosciml.org/classifier/ics/ischart/Archean,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/431031,POINT (116.1699 -27.93555002291074)
ga.erl.mineraloccurrenceview.431034,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/431034,Lop,deposit,Gold,Lop,,,,,,,,"State or NT agency supplied location, method unknown",999 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/431034,,,,,,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/431034,POINT (116.05170000000003 -27.954280022941962)
ga.erl.mineraloccurrenceview.431038,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/431038,Buckshot,deposit,Gold,Buckshot,,,,,,,,"State or NT agency supplied location, method unknown",999 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/431038,,,,,,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/431038,POINT (116.05560000000001 -27.955660022944247)
ga.erl.mineraloccurrenceview.431040,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/431040,Warren,deposit,Gold,Warren,,,,,,,,"State or NT agency supplied location, method unknown",999 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/431040,,,,,,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/431040,POINT (116.03820000000002 -27.95961002295083)
ga.erl.mineraloccurrenceview.431042,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/431042,Asp,deposit,Gold,Asp,,,,,,,,"State or NT agency supplied location, method unknown",999 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/431042,,,,,,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/431042,POINT (115.97300000000001 -27.980800022986138)
ga.erl.mineraloccurrenceview.431044,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/431044,1080,deposit,Gold,1080,,,,,,,,"State or NT agency supplied location, method unknown",999 metres,,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/431044,,,,,,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/431044,POINT (116.04440000000001 -27.95536002294375)
ga.erl.mineraloccurrenceview.431046,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineraloccurrenceview/431046,Williamson South,deposit,Gold,Williamson South,Archean,,,,,,,"State or NT agency supplied location, method unknown",500 metres,Blackham Resources Limited,http://resource.geosciml.org/classifier/cgi/mineral-occurrence-type/deposit,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,http://pid.geoscience.gov.au/id/feature/ga/er/mine/431046,,,http://resource.geosciml.org/classifier/ics/ischart/Archean,http://resource.geosciml.org/classifier/ics/ischart/Archean,http://resource.geosciml.org/classifier/ics/ischart/Archean,http://pid.geoscience.gov.au/id/feature/ga/er/mineraloccurrence/431046,POINT (120.3217 -26.78440002099201)
